year,mmsi,transmitter_no,raw_registered_gear_type,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas
2015,1004573722,4573722,Stick-Held lift net,5002,239,0,45,0,5326.499999999704,402.00000000010016,0,0
2015,1004553689,4553689,Oceanic gillnet,5990,268,0,176,0,6061.133333333199,1420.0499999998,0,0
2014,1000065322,65322,Fish net/dragnet,15363,314,0,281,0,7047.150000003398,4013.7750000042006,0,0
2014,1004609895,4609895,Purse Seine Group (2 boat) Big Pelagics,5672,254,0,184,0,5697.258333333605,2368.5083333335992,0,0
2014,1000110093,110093,Purse Seine Big Pelagics with one boat,11555,263,0,163,0,5793.825000000699,1697.7166666671,0,0
2016,1000073620,73620,Squid hooking,3760,212,0,43,0,3722.9666666681014,411.76666666700004,0,0
2015,NA,86811701480,Basic longline,1886,101,0,20,0,1718.6499999944006,234.6249999993,0,0
2014,1004812622,4812622,Purse Seine Small Pelagics,2143,123,0,46,0,2251.1833333317963,339.7166666663001,0,0
2014,NA,86811707393,Oceanic gillnet,3587,160,0,74,0,3205.4833333212027,733.6499999973997,0,0
2016,1004957168,4957168,Squid hooking,5574,168,0,15,0,3571.5916666857984,82.45000000100003,0,0
2015,1004657745,4657745,Purse Seine Small Pelagics,3677,198,0,93,0,4218.283333332895,822.2249999997005,0,0
2015,1004912944,4912944,Basic longline,2380,118,0,79,0,2491.1416666660984,951.7166666654007,0,0
2015,1004575142,4575142,Stick-Held lift net,1346,70,0,9,0,1461.9583333327992,21.683333333299995,0,0
2016,1004907106,4907106,Purse Seine Small Pelagics,1787,85,0,64,0,1752.224999999896,606.3833333332004,0,0
2015,1004587964,4587964,Purse Seine Small Pelagics,3438,199,0,68,0,3935.183333333997,669.4916666666002,0,0
2016,1004608905,4608905,Purse Seine Small Pelagics,2413,263,0,119,0,3499.816666665394,1375.1500000001993,0,0
2014,1004892544,4892544,Purse Seine Small Pelagics,5804,281,0,227,0,5819.950000000097,2872.0499999997,0,0
2014,1004916123,4916123,Stick-Held lift net,2929,133,0,25,0,3000.8083333338977,112.72500000010001,0,0
2014,1000056282,56282,Purse Seine Small Pelagics,2339,64,0,17,0,1258.8250000000005,71.85833333380002,0,0
2016,1040408658,40408658,Purse Seine Big Pelagics with one boat,3664,295,5,38,1,6637.191666667396,280.43333333310017,55.9916666667,2
2014,NA,86811707414,Basic longline,4396,187,0,103,0,4119.266666659598,1568.2083333311002,0,0
2015,1004556752,4556752,Purse Seine Small Pelagics,3967,215,0,124,0,4395.591666665098,1520.0666666663,0,0
2015,1004620718,4620718,Longline Tuna,5802,269,167,219,145,6045.083333333504,2547.4249999998005,3583.7916666663,1776.6916666667
2015,1000123787,123787,Purse Seine Big Pelagics with one boat,4453,107,51,27,26,2374.5166666692994,128.71666666689998,1119.400000000699,123.79166666690001
2016,1004457315,4457315,Squid hooking,435,22,0,6,0,429.9916666666999,32.8333333333,0,0
2016,1031056677,31056677,Stick-Held lift net,5366,285,0,122,0,6318.091666668199,924.0666666666,0,0
2014,1000041016,41016,Purse Seine Big Pelagics with one boat,8566,203,88,127,52,4504.700000001599,1511.6166666669,1847.6500000009,615.6833333338998
2015,1000042653,42653,Purse Seine Small Pelagics,7129,167,0,99,0,3400.0083333353004,807.6750000015994,0,0
2014,1004607004,4607004,Stick-Held lift net,2332,105,0,18,0,2329.6749999997987,90.13333333329999,0,0
2016,1040510330,40510330,Purse Seine Big Pelagics with one boat,4879,216,0,68,0,4765.991666667502,516.3166666687997,0,0
2016,1004591468,4591468,Hand Line Tuna,194,18,0,5,0,99.36666666680001,12.016666666599999,0,0
2016,1004615144,4615144,Purse Seine Small Pelagics,1185,143,0,33,0,2431.408333332502,437.86666666580004,0,0
2014,1004538625,4538625,Purse Seine Big Pelagics with one boat,1039,71,0,43,0,1355.583333333999,398.14166666680023,0,0
2016,1040514372,40514372,Purse Seine Big Pelagics with one boat,5230,223,111,68,17,5145.458333334298,532.5666666668,2564.5666666664983,96.12499999990001
2016,1004614002,4614002,Longline Tuna,7255,313,307,262,262,7303.5166666666,3590.0833333329,7174.516666666602,3590.0833333329
2015,1004952132,4952132,Longline Tuna,2264,101,93,63,63,2287.108333332598,494.7083333328002,2126.2916666654,494.7083333328002
2016,1004926117,4926117,Longline Tuna,3934,189,0,129,0,3970.441666666299,1875.5666666662,0,0
2016,1004717443,4717443,Stick-Held lift net,4989,227,0,94,0,4983.5583333326,700.4833333334,0,0
2015,1000099437,99437,Purse Seine Small Pelagics,4521,118,0,20,0,2651.966666669399,69.43333333329998,0,0
2016,1004721116,4721116,Purse Seine Big Pelagics with one boat,2524,125,0,81,0,2609.8583333333995,1223.8499999998003,0,0
2015,1004942465,4942465,Longline Tuna,7949,349,347,270,269,8148.541666666702,3085.0499999998,8101.958333333502,3084.0499999998
2014,1000087278,87278,Purse Seine Small Pelagics,7028,162,0,85,0,3477.6249999988017,861.1250000002996,0,0
2016,1004955191,4955191,Purse Seine Big Pelagics with one boat,2246,98,47,81,39,2080.5583333393993,1566.1833333394009,829.4583333359997,621.4083333361003
2015,1000124807,124807,Purse Seine Small Pelagics,954,41,0,33,0,494.8333333334003,135.69999999979999,0,0
2016,1031070033,31070033,Longline Tuna,3869,179,164,119,116,4030.0750000004987,1308.8333333335995,3705.400000000499,1293.3333333335995
2015,1004624567,4624567,Basic longline,1350,74,0,45,0,1376.0916666666994,531.8083333334005,0,0
2016,1004604995,4604995,Stick-Held lift net,834,46,0,27,0,884.4749999999004,265.29166666670005,0,0
2014,1004575139,4575139,Stick-Held lift net,3984,183,0,40,0,4067.0083333330986,280.92499999999995,0,0
2016,1004647431,4647431,Purse Seine Small Pelagics,2674,195,0,124,0,3613.274999998297,1744.149999999498,0,0
2016,1004575609,4575609,Stick-Held lift net,1304,80,0,24,0,1495.1916666671993,248.4666666665,0,0
2016,1004477195,4477195,Purse Seine Small Pelagics,3729,188,0,87,0,4114.558333332998,898.8333333334004,0,0
2016,1040408090,40408090,Purse Seine Small Pelagics,1765,151,0,15,0,3284.6333333348043,132.5333333334,0,0
2016,1004573728,4573728,Purse Seine Big Pelagics with one boat,5708,278,0,218,0,6114.2083333332,2451.991666665999,0,0
2016,1004914506,4914506,Purse Seine Small Pelagics,4352,221,0,104,0,4380.908333334097,956.3833333333006,0,0
2016,1040408557,40408557,Purse Seine Small Pelagics,3725,168,0,29,0,3685.7083333353003,176.0166666666999,0,0
2015,1004791089,4791089,Purse Seine Small Pelagics,2225,135,0,84,0,2609.9499999993996,976.3750000004999,0,0
2016,1004804382,4804382,Pole-and-line,1820,137,0,34,0,1882.1416666661,194.7666666667,0,0
2015,1004669391,4669391,Purse Seine Big Pelagics with one boat,4242,225,12,131,11,4794.783333333399,1712.1083333329984,262.5083333333,96.0083333333
2014,1004614867,4614867,Oceanic gillnet,1274,75,0,45,0,1292.0333333332003,574.3083333331001,0,0
2016,NA,86811701015,Basic longline,900,66,0,30,0,1377.6666666652993,442.4749999992999,0,0
2016,1040511907,40511907,Anchored gillnets,2258,116,0,58,0,2257.6750000001007,881.5666666657997,0,0
2016,1004564731,4564731,Stick-Held lift net,1184,66,0,17,0,1307.5416666664999,118.49166666689996,0,0
2014,1004870362,4870362,Purse Seine Small Pelagics,91,18,0,1,0,158.69999999999993,1.8333333333,0,0
2016,1004558582,4558582,Stick-Held lift net,2321,108,0,26,0,2149.2916666630003,171.69166666620004,0,0
2016,1004518897,4518897,Purse Seine Small Pelagics,518,117,0,3,0,900.3916666670005,12.2083333333,0,0
2015,1004556758,4556758,Purse Seine Small Pelagics,2292,140,0,74,0,2730.8583333320976,671.5166666664006,0,0
2014,1004556295,4556295,Fish net/dragnet,199,18,0,11,0,326.5083333333999,177.29166666660004,0,0
2014,1004521350,4521350,Longline Tuna,646,32,23,12,12,645.9666666669003,138.4333333333,499.70833333350015,138.4333333333
2016,1004765316,4765316,Purse Seine Small Pelagics,470,34,0,7,0,469.96666666720034,48.5833333334,0,0
2016,1004554332,4554332,Purse Seine Small Pelagics,637,65,0,16,0,741.9166666666007,67.24166666640004,0,0
2016,1004611020,4611020,Longline Tuna,619,29,26,19,19,638.5333333331998,288.0333333332,580.5249999998998,288.0333333332
2016,1031076468,31076468,Purse Seine Small Pelagics,1221,59,0,36,0,1161.3166666667,226.92499999999998,0,0
2015,1004569204,4569204,Purse Seine Small Pelagics,487,25,0,11,0,501.46666666640004,158.31666666599995,0,0
2016,1031137572,31137572,Longline Tuna,982,50,35,28,23,994.9250000001999,323.99166666670004,741.4166666669,256.9750000001
2014,1004556751,4556751,Purse Seine Small Pelagics,957,74,0,21,0,1083.5249999990003,211.9166666665,0,0
2015,1031058881,31058881,Purse Seine Small Pelagics,265,21,0,6,0,294.525,55,0,0
2015,1004587965,4587965,Purse Seine Small Pelagics,459,42,0,23,0,696.0583333333004,237.90833333349997,0,0
2014,NA,86811035838,Fish net/dragnet,123,8,0,4,0,125.41666666640002,57.050000000000004,0,0
2016,1040516038,40516038,Purse Seine Small Pelagics,62,7,0,1,0,59.69166666689999,3,0,0
2016,1004626964,4626964,Oceanic gillnet,72,6,0,3,0,69.94999999999999,39.458333333300004,0,0
2014,1000065334,65334,Fish net/dragnet,19,2,0,1,0,18.366666666700002,5.5916666667,0,0
2015,1000073758,73758,Purse Seine Big Pelagics with one boat,8499,221,74,93,41,4843.675000004906,828.416666668,1560.9166666680007,347.38333333370014
2015,1004952103,4952103,Longline Tuna,5043,223,215,107,107,5142.716666666901,736.1499999997001,4964.583333333599,736.1499999997001
2014,1004962010,4962010,Hand Line Tuna,3835,206,115,28,28,4293.949999999197,199.6749999999,2597.1166666655954,199.6749999999
2014,NA,86811701026,Basic longline,6066,263,0,116,0,5708.791666658998,1356.7916666649003,0,0
2016,1004861997,4861997,Longline Tuna,5609,252,216,181,158,5713.249999999495,1619.2666666665002,4898.566666666295,1366.2666666664002
2016,1004960938,4960938,Squid hooking,4160,189,0,110,0,4220.791666666499,1169.0999999989003,0,0
2016,1004905095,4905095,Longline Tuna,2618,147,143,91,91,2748.208333333199,1032.7166666662997,2694.6333333331,1032.7166666662997
2016,1004956243,4956243,Squid hooking,6472,282,0,114,0,6476.533333332704,1009.4916666662003,0,0
2015,1004625590,4625590,Purse Seine Small Pelagics,25056,254,0,140,0,5042.9583333253995,1342.733333337199,0,0
2016,1040510473,40510473,Longline Tuna,7632,323,248,223,165,7480.374999971801,3258.183333319901,5176.133333314104,2315.1416666572
2016,1040408760,40408760,Purse Seine Small Pelagics,2948,138,0,36,0,2912.250000001903,235.54166666609987,0,0
2016,1004549474,4549474,Squid hooking,6652,289,0,61,0,6582.216666666802,616.5499999998,0,0
2016,1004616422,4616422,Stick-Held lift net,6525,320,0,154,0,6743.866666667392,1546.5000000000994,0,0
2016,1004613843,4613843,Stick-Held lift net,6969,320,0,140,0,6908.149999999306,1535.6416666659002,0,0
2014,1004957437,4957437,Squid hooking,6175,281,0,77,0,6226.4583333332,551.0249999999,0,0
2016,1004552489,4552489,Squid hooking,4906,232,0,114,0,4852.983333333301,882.1499999999003,0,0
2014,1004905104,4905104,Shrimp net,5792,289,0,224,0,5798.966666666201,3427.2666666660984,0,0
2016,1000103110,103110,Purse Seine Big Pelagics with one boat,12011,273,0,169,0,6172.475000004198,1811.550000002198,0,0
2016,1000066222,66222,Purse Seine Big Pelagics with one boat,9552,204,0,100,0,4541.250000002995,840.1083333344993,0,0
2014,1004572140,4572140,Purse Seine Small Pelagics,5994,157,0,103,0,3350.116666664698,1030.5999999994997,0,0
2016,1004644952,4644952,Purse Seine Small Pelagics,1150,138,0,44,0,2070.624999999297,389.81666666660027,0,0
2016,1004644949,4644949,Purse Seine Small Pelagics,1706,87,0,46,0,1769.5333333334981,639.4750000000001,0,0
2016,1004537836,4537836,Squid hooking,7459,336,0,192,0,7510.016666665902,1834.3083333336997,0,0
2014,1000103091,103091,Purse Seine Small Pelagics,12993,321,0,69,0,7274.658333336596,534.1083333343003,0,0
2016,1000041016,41016,Purse Seine Big Pelagics with one boat,8141,187,28,107,23,4203.283333335001,980.6500000016002,542.4250000009,267.4250000006
2015,1000073613,73613,Stick-Held lift net,6167,150,0,65,0,3378.466666666701,529.7916666668,0,0
2016,1040512311,40512311,Purse Seine Big Pelagics with one boat,5239,225,179,101,96,5130.400000006004,877.3333333351993,4091.1750000049005,853.2583333351993
2014,1004957429,4957429,Shrimp net,6210,275,0,230,0,6125.808333332608,2579.316666665998,0,0
